"Date";"Value"
"07/11/1991";3892
"07/12/1991";3915
"07/15/1991";3945
"07/16/1991";3997
"07/17/1991";3962
"07/18/1991";3976
"07/19/1991";4009
"07/22/1991";3988
"07/23/1991";4009
"07/24/1991";4028
"07/25/1991";4012
"07/26/1991";4031
"07/29/1991";4016
"07/30/1991";3991
"07/31/1991";4009
"08/01/1991";4030
"08/02/1991";4059
"08/05/1991";4063
"08/06/1991";4021
"08/07/1991";4061
"08/08/1991";4046
"08/09/1991";4024
"08/12/1991";4070
"08/13/1991";4052
"08/14/1991";4079
"08/15/1991";4073
"08/16/1991";4063
"08/19/1991";3722
"08/20/1991";3848
"08/21/1991";3863
"08/22/1991";4045
"08/23/1991";4021
"08/27/1991";3981
"08/28/1991";3968
"08/29/1991";3960
"08/30/1991";3998
"09/02/1991";4023
"09/03/1991";4025
"09/04/1991";4006
"09/05/1991";3990
"09/06/1991";3970
"09/09/1991";3940
"09/10/1991";3959
"09/11/1991";3966
"09/12/1991";3970
"09/13/1991";3974
"09/16/1991";3953
"09/17/1991";3938
"09/18/1991";3900
"09/19/1991";3863
"09/20/1991";3910
"09/24/1991";3904
"09/25/1991";3901
"09/26/1991";3927
"09/27/1991";3938
"09/30/1991";3956,7
"10/01/1991";4023,8999
"10/02/1991";4062,1001
"10/03/1991";4093,3999
"10/04/1991";4067,7
"10/07/1991";4060,3999
"10/08/1991";4066,8999
"10/09/1991";4076,3999
"10/10/1991";4056,2
"10/11/1991";4018
"10/14/1991";4022,2
"10/15/1991";4033,8
"10/17/1991";4018,3999
"10/18/1991";4015,8999
"10/21/1991";3998,7
"10/22/1991";3981,7
"10/23/1991";4021,3999
"10/24/1991";3989,3
"10/25/1991";3971,8999
"10/28/1991";3988,6001
"10/29/1991";4000,1001
"10/30/1991";4020
"10/31/1991";4038,7
"11/01/1991";4037,8
"11/04/1991";4083
"11/05/1991";4146,5
"11/06/1991";4173,6001
"11/07/1991";4184,7002
"11/08/1991";4236,6001
"11/11/1991";4230,8999
"11/12/1991";4253
"11/13/1991";4240,2998
"11/14/1991";4211,2998
"11/15/1991";4271,2998
"11/18/1991";4198,2002
"11/19/1991";4261,2002
"11/20/1991";4200,8999
"11/21/1991";4234,6001
"11/22/1991";4243,1001
"11/25/1991";4220,7002
"11/26/1991";4202,1001
"11/27/1991";4179,2998
"11/28/1991";4145,6001
"11/29/1991";4149,7998
"12/02/1991";4094,3999
"12/03/1991";4124,3999
"12/04/1991";4161,6001
"12/05/1991";4157,2002
"12/06/1991";4190
"12/09/1991";4203,2002
"12/10/1991";4128,2998
"12/11/1991";4097,2002
"12/12/1991";4096
"12/13/1991";4155,5
"12/16/1991";4171,7002
"12/17/1991";4185
"12/18/1991";4177,7002
"12/19/1991";4182,7998
"12/20/1991";4142,6001
"12/23/1991";4146,1001
"12/24/1991";4192,7998
"12/27/1991";4236,2002
"12/30/1991";4275,2002
"12/31/1991";4297,2998
"01/02/1992";4301,7998
"01/03/1992";4307,1001
"01/06/1992";4307
"01/07/1992";4347,8999
"01/08/1992";4337,7002
"01/09/1992";4334,5
"01/10/1992";4348,8999
"01/13/1992";4325,8999
"01/14/1992";4367,6001
"01/15/1992";4382,7002
"01/16/1992";4412,1001
"01/17/1992";4454,8999
"01/20/1992";4510,5
"01/21/1992";4522,2002
"01/22/1992";4550,7002
"01/23/1992";4625,7998
"01/24/1992";4600,1001
"01/27/1992";4554,7002
"01/28/1992";4586,2998
"01/29/1992";4571,1001
"01/30/1992";4571,5
"01/31/1992";4601,7998
"02/03/1992";4672,1001
"02/07/1992";4711,3999
"02/10/1992";4733,6001
"02/11/1992";4674,5
"02/12/1992";4732,3999
"02/13/1992";4763,5
"02/14/1992";4772,2998
"02/17/1992";4719,2002
"02/18/1992";4747,1001
"02/19/1992";4725,7002
"02/20/1992";4716
"02/21/1992";4736,5
"02/24/1992";4715,6001
"02/25/1992";4760,2002
"02/26/1992";4794,7002
"02/27/1992";4895,1001
"02/28/1992";4929,1001
"03/02/1992";4952,2002
"03/03/1992";4911,1001
"03/04/1992";4954,5
"03/05/1992";4964,2998
"03/06/1992";4908,8999
"03/09/1992";4848,6001
"03/10/1992";4919
"03/11/1992";5006
"03/12/1992";5042,7998
"03/13/1992";5071,2002
"03/16/1992";5059,8999
"03/17/1992";5045,3999
"03/18/1992";5036,1001
"03/19/1992";4990,6001
"03/20/1992";5015,7998
"03/23/1992";5061,1001
"03/24/1992";5052,2998
"03/25/1992";5052,2002
"03/26/1992";5037,7002
"03/27/1992";5007,6001
"03/30/1992";4978,2998
"03/31/1992";4938,2998
"04/01/1992";4910
"04/02/1992";4924,2998
"04/03/1992";4916,7002
"04/06/1992";4896,8999
"04/07/1992";4926,3999
"04/08/1992";4827,6001
"04/09/1992";4729,3999
"04/10/1992";4921,1001
"04/13/1992";4889,1001
"04/14/1992";4883,5
"04/15/1992";4986,1001
"04/16/1992";5082,7002
"04/21/1992";5093,1001
"04/22/1992";5189
"04/23/1992";5287,7998
"04/24/1992";5330,2002
"04/27/1992";5371,7998
"04/28/1992";5423,3999
"04/29/1992";5362,3999
"04/30/1992";5369,6001
"05/01/1992";5484,2002
"05/04/1992";5613,7998
"05/05/1992";5631,2002
"05/06/1992";5581,2002
"05/07/1992";5629,6001
"05/08/1992";5608,2002
"05/11/1992";5632,2998
"05/12/1992";5705,8999
"05/13/1992";5758
"05/14/1992";5746,5
"05/15/1992";5704,5
"05/18/1992";5637,1001
"05/19/1992";5642,2002
"05/20/1992";5753,7998
"05/21/1992";5865,6001
"05/22/1992";5859,7002
"05/25/1992";5993,1001
"05/26/1992";6052,1001
"05/27/1992";6012,5
"05/28/1992";5988,1001
"05/29/1992";6080,2002
"06/01/1992";6056
"06/02/1992";6059,3999
"06/03/1992";6037,3999
"06/04/1992";6035,7998
"06/08/1992";5978,7998
"06/09/1992";5940,2002
"06/10/1992";5917,5
"06/11/1992";5826,5
"06/12/1992";5819,1001
"06/16/1992";5846,7998
"06/17/1992";5846,1001
"06/18/1992";5796,1001
"06/19/1992";5787,6001
"06/22/1992";5819,8999
"06/23/1992";5897,8999
"06/24/1992";5965,2002
"06/25/1992";6078,7002
"06/26/1992";6113,1001
"06/29/1992";6057,8999
"06/30/1992";6103,8999
"07/01/1992";6134,7998
"07/02/1992";6073,7002
"07/03/1992";6061,8999
"07/06/1992";6024,7998
"07/07/1992";5911,8999
"07/08/1992";5981,8999
"07/09/1992";5925,5
"07/10/1992";5981,3999
"07/13/1992";6085,8999
"07/14/1992";6097,2002
"07/15/1992";6125,5
"07/16/1992";6162,5
"07/17/1992";6128,1001
"07/20/1992";5986,5
"07/21/1992";6010,3999
"07/23/1992";5917,2002
"07/24/1992";5772,7998
"07/27/1992";5664,3999
"07/28/1992";5782,6001
"07/29/1992";5857,2998
"07/30/1992";5829,7998
"07/31/1992";5881,1001
"08/03/1992";5910,7002
"08/04/1992";5859,7998
"08/05/1992";5841,2002
"08/06/1992";5865,2998
"08/07/1992";5850,8999
"08/10/1992";5867,8999
"08/11/1992";5886,7998
"08/12/1992";5879,2002
"08/13/1992";5857,1001
"08/14/1992";5822,6001
"08/17/1992";5667,8999
"08/18/1992";5675,2002
"08/19/1992";5620,3999
"08/20/1992";5481,6001
"08/21/1992";5509,3999
"08/24/1992";5390,8999
"08/25/1992";5291,5
"08/26/1992";5478,7998
"08/27/1992";5460,7002
"08/28/1992";5628,6001
"09/01/1992";5711,6001
"09/02/1992";5734,5
"09/03/1992";5722,5
"09/04/1992";5707,5
"09/07/1992";5664,3999
"09/08/1992";5700,6001
"09/09/1992";5727
"09/10/1992";5631,6001
"09/11/1992";5537,2998
"09/14/1992";5607,2002
"09/15/1992";5653,7998
"09/16/1992";5633,1001
"09/17/1992";5637,8999
"09/18/1992";5689,2998
"09/21/1992";5741,5
"09/22/1992";5740,2002
"09/23/1992";5712,6001
"09/24/1992";5658,7002
"09/25/1992";5686,2002
"09/28/1992";5597,2002
"09/29/1992";5581,8999
"09/30/1992";5505,3999
"10/01/1992";5528,7998
"10/02/1992";5595,3999
"10/06/1992";5553,1001
"10/07/1992";5589
"10/08/1992";5555,5
"10/09/1992";5596,7002
"10/12/1992";5725,6001
"10/13/1992";5756,1001
"10/14/1992";5806,7998
"10/15/1992";5913,6001
"10/16/1992";5985,2998
"10/19/1992";6089,8999
"10/20/1992";6088,5
"10/21/1992";6200,8999
"10/22/1992";6329,1001
"10/23/1992";6262,5
"10/26/1992";6062,5
"10/27/1992";6218
"10/28/1992";6127
"10/29/1992";6117,5
"10/30/1992";6190,7002
"11/02/1992";6231,2002
"11/03/1992";6197,3999
"11/04/1992";6325,3999
"11/05/1992";6347,7998
"11/06/1992";6315
"11/09/1992";6267,8999
"11/10/1992";6273,1001
"11/11/1992";6422
"11/12/1992";6447,1001
"11/13/1992";6366,6001
"11/16/1992";6294,7998
"11/17/1992";6088,5
"11/18/1992";5848,2998
"11/19/1992";5855,3999
"11/20/1992";5878,2002
"11/23/1992";5895
"11/24/1992";5972,5
"11/25/1992";5918,5
"11/26/1992";5913,2002
"11/27/1992";5986,7002
"11/30/1992";5810,6001
"12/01/1992";5501,7002
"12/02/1992";5411,7002
"12/03/1992";4978,2002
"12/04/1992";5268,1001
"12/07/1992";5191,7998
"12/08/1992";5202,3999
"12/09/1992";5339,2998
"12/10/1992";5273,7998
"12/11/1992";5253,2002
"12/14/1992";5267,7002
"12/15/1992";5315,7998
"12/16/1992";5416
"12/17/1992";5329,5
"12/18/1992";5192,7002
"12/21/1992";5242,5
"12/22/1992";5297,7002
"12/23/1992";5318
"12/24/1992";5442
"12/28/1992";5531,7002
"12/29/1992";5444,1001
"12/30/1992";5467,8999
"12/31/1992";5512,3999
"01/04/1993";5437,7998
"01/05/1993";5548
"01/06/1993";5586,7002
"01/07/1993";5547,2998
"01/08/1993";5529,6001
"01/11/1993";5673,1001
"01/12/1993";5671,2998
"01/13/1993";5778,7002
"01/14/1993";5890,2002
"01/15/1993";5871,7998
"01/18/1993";5882
"01/19/1993";5897,8999
"01/20/1993";5877
"01/21/1993";5914,3999
"01/26/1993";5923,7002
"01/27/1993";5939,8999
"01/28/1993";5804,5
"01/29/1993";5751,3999
"02/01/1993";5697,7998
"02/02/1993";5662,5
"02/03/1993";5710,7998
"02/04/1993";5778
"02/05/1993";5747,2002
"02/08/1993";5786,7002
"02/09/1993";5789,5
"02/10/1993";5835,6001
"02/11/1993";5857
"02/12/1993";5858,2002
"02/15/1993";6049,3999
"02/16/1993";6065,6001
"02/17/1993";6087,5
"02/18/1993";6186,8999
"02/19/1993";6170,1001
"02/22/1993";6231,8999
"02/23/1993";6149,2002
"02/24/1993";6177,7002
"02/25/1993";6203,8999
"02/26/1993";6352
"03/01/1993";6398,7998
"03/02/1993";6344,2002
"03/03/1993";6436,6001
"03/04/1993";6467,7998
"03/05/1993";6502,7998
"03/08/1993";6482,2002
"03/09/1993";6508
"03/10/1993";6488,5
"03/11/1993";6371,7998
"03/12/1993";6170,3999
"03/15/1993";5854,6001
"03/16/1993";5980
"03/17/1993";5958,2998
"03/18/1993";6051,2998
"03/19/1993";6088,2998
"03/22/1993";6060
"03/23/1993";6118
"03/24/1993";6212,2002
"03/25/1993";6247
"03/26/1993";6341,2998
"03/29/1993";6322,8999
"03/30/1993";6406,5
"03/31/1993";6388,8999
"04/01/1993";6408,8999
"04/02/1993";6404,3999
"04/06/1993";6340,7998
"04/07/1993";6281,7002
"04/08/1993";6285,7002
"04/13/1993";6418,2002
"04/14/1993";6789,7002
"04/15/1993";6732
"04/16/1993";6697,2002
"04/19/1993";6680,2002
"04/20/1993";6638,5
"04/21/1993";6768,3999
"04/22/1993";6759,2002
"04/23/1993";6750,8999
"04/26/1993";6845,7998
"04/27/1993";6836,8999
"04/28/1993";6894,8999
"04/29/1993";6884,1001
"04/30/1993";6830,5
"05/03/1993";6790,1001
"05/04/1993";6827,2998
"05/05/1993";6829,2998
"05/06/1993";6795,5
"05/07/1993";6798,2998
"05/10/1993";6739,2002
"05/11/1993";6842
"05/12/1993";7002,6001
"05/13/1993";7108,7998
"05/14/1993";7005,2998
"05/17/1993";7124,1001
"05/18/1993";7149,2998
"05/19/1993";7093,8999
"05/20/1993";7119
"05/21/1993";7170
"05/24/1993";7271,8999
"05/25/1993";7368,2002
"05/26/1993";7349,7002
"05/27/1993";7447,2002
"05/28/1993";7397,8999
"05/31/1993";7372,2002
"06/01/1993";7375,7998
"06/02/1993";7322,2002
"06/03/1993";7155,1001
"06/04/1993";7157,5
"06/07/1993";7124,7002
"06/08/1993";7259,7002
"06/09/1993";7339,1001
"06/10/1993";7260,6001
"06/11/1993";7266,7002
"06/15/1993";7283,5
"06/16/1993";7304,7998
"06/17/1993";7189,1001
"06/18/1993";7200,7998
"06/21/1993";7003,6001
"06/22/1993";7046,7002
"06/23/1993";7062,6001
"06/25/1993";7014,1001
"06/28/1993";7148,1001
"06/29/1993";7107,5
"06/30/1993";7099,2998
"07/01/1993";7205,3999
"07/02/1993";7217,8999
"07/05/1993";7205,3999
"07/06/1993";7168,2998
"07/07/1993";7141,1001
"07/08/1993";7122,3999
"07/09/1993";7070,6001
"07/12/1993";6952,6001
"07/13/1993";6956,1001
"07/14/1993";6955,5
"07/15/1993";6978,5
"07/16/1993";6925,2002
"07/19/1993";6813,7002
"07/20/1993";6846,7998
"07/21/1993";6840
"07/22/1993";6760
"07/23/1993";6750,2998
"07/26/1993";6858,1001
"07/27/1993";6866
"07/28/1993";6903,2002
"07/29/1993";6899,8999
"07/30/1993";6989
"08/02/1993";7029
"08/03/1993";7211,7998
"08/04/1993";7164,2002
"08/05/1993";7307,5
"08/06/1993";7396,7998
"08/09/1993";7382,2002
"08/10/1993";7329,7998
"08/11/1993";7357,6001
"08/12/1993";7339,6001
"08/13/1993";7392,2998
"08/16/1993";7489,5
"08/17/1993";7528,7998
"08/18/1993";7561
"08/19/1993";7605,2998
"08/20/1993";7545,3999
"08/23/1993";7388,3999
"08/24/1993";7327,7002
"08/25/1993";7265,6001
"08/26/1993";7449,1001
"08/27/1993";7423
"08/31/1993";7549,7002
"09/01/1993";7542,2002
"09/02/1993";7493,5
"09/03/1993";7512,1001
"09/06/1993";7519,7002
"09/07/1993";7546,7002
"09/08/1993";7607,1001
"09/09/1993";7586,7998
"09/10/1993";7593,5
"09/13/1993";7476
"09/14/1993";7473,8999
"09/15/1993";7488,7998
"09/16/1993";7418,1001
"09/20/1993";7390,6001
"09/21/1993";7495,2998
"09/22/1993";7478,8999
"09/23/1993";7581
"09/24/1993";7525,1001
"09/27/1993";7452,1001
"09/28/1993";7470,5
"09/29/1993";7551,1001
"09/30/1993";7676,2002
"10/04/1993";7744,2998
"10/05/1993";7869,5
"10/06/1993";8041,6001
"10/07/1993";8066,7998
"10/08/1993";8005,6001
"10/11/1993";8192,2002
"10/12/1993";8253,5
"10/13/1993";8293
"10/14/1993";8412,4004
"10/15/1993";8764
"10/18/1993";9031,0996
"10/19/1993";8861,4004
"10/20/1993";8902,7998
"10/21/1993";8882,7002
"10/22/1993";8719,2998
"10/25/1993";8767,5
"10/26/1993";8790,9004
"10/27/1993";8903,2002
"10/28/1993";9010,2998
"10/29/1993";9329,0996
"11/01/1993";9629,2002
"11/02/1993";9642,9004
"11/03/1993";9352,0996
"11/04/1993";9204,9004
"11/05/1993";8996,9004
"11/08/1993";9178
"11/09/1993";9088,5
"11/10/1993";9325,4004
"11/11/1993";9674,7998
"11/12/1993";9701,2998
"11/15/1993";9733,2998
"11/16/1993";9683,7002
"11/17/1993";9507
"11/18/1993";9335,4004
"11/19/1993";9263,9004
"11/22/1993";9170,5996
"11/23/1993";9036
"11/24/1993";9238,0996
"11/25/1993";9286,2998
"11/26/1993";9274,4004
"11/29/1993";9012,7998
"11/30/1993";9125,2002
"12/01/1993";9254
"12/02/1993";9238,2002
"12/03/1993";9294,4004
"12/06/1993";9609,7002
"12/07/1993";9736,5996
"12/08/1993";9750,2002
"12/09/1993";9990,2998
"12/10/1993";10228,0996
"12/13/1993";10248,5996
"12/14/1993";10021,5
"12/15/1993";9945,2998
"12/16/1993";10339,7002
"12/17/1993";10568,9004
"12/20/1993";10814,7998
"12/21/1993";10524,2998
"12/22/1993";10708
"12/23/1993";10881,2002
"12/24/1993";11039,7998
"12/28/1993";11570,2002
"12/29/1993";11449,7998
"12/30/1993";11877,5
"12/31/1993";11888,4004
"01/03/1994";12086,5
"01/04/1994";12201,0996
"01/05/1994";12167,9004
"01/06/1994";11384,2002
"01/07/1994";11001,5
"01/10/1994";11366,9004
"01/11/1994";11155,7998
"01/12/1994";10712,7002
"01/13/1994";10176,5
"01/14/1994";10774,2998
"01/17/1994";10792,9004
"01/18/1994";11017,7002
"01/19/1994";11363,7998
"01/20/1994";11264,7998
"01/21/1994";11459,4004
"01/24/1994";11600,0996
"01/25/1994";11490,9004
"01/26/1994";11239,5996
"01/27/1994";11470,4004
"01/28/1994";11377,7998
"01/31/1994";11487
"02/01/1994";11826,9004
"02/02/1994";11785,7998
"02/03/1994";11851,0996
"02/04/1994";12157,5996
"02/07/1994";11414,2998
"02/08/1994";11454,0996
"02/09/1994";11504
"02/14/1994";10988,7998
"02/15/1994";11012,2998
"02/16/1994";10634,0996
"02/17/1994";10786,5996
"02/18/1994";10825,9004
"02/21/1994";10456,5
"02/22/1994";10674
"02/23/1994";10763,2002
"02/24/1994";10432
"02/25/1994";10100,2998
"02/28/1994";10410,2002
"03/01/1994";10148,4004
"03/02/1994";9877,4004
"03/03/1994";9802
"03/04/1994";9918,2002
"03/07/1994";10061,5996
"03/08/1994";10294,5996
"03/09/1994";10224,4004
"03/10/1994";10129,0996
"03/11/1994";9905,7002
"03/14/1994";9980,0996
"03/15/1994";9863,5996
"03/16/1994";9720,5996
"03/17/1994";9513,0996
"03/18/1994";9132,2998
"03/21/1994";8667
"03/22/1994";9012,2002
"03/23/1994";9465,5
"03/24/1994";9320,7998
"03/25/1994";9234,2002
"03/28/1994";9197
"03/29/1994";9480,0996
"03/30/1994";9232,2002
"03/31/1994";9029,9004
"04/06/1994";9234,2998
"04/07/1994";9285,9004
"04/08/1994";9298,2002
"04/11/1994";9476,7998
"04/12/1994";9738,0996
"04/13/1994";9753,7998
"04/14/1994";9600,5996
"04/15/1994";9536,0996
"04/18/1994";9506,7998
"04/19/1994";9303,9004
"04/20/1994";9221
"04/21/1994";8934,5996
"04/22/1994";9156,9004
"04/25/1994";9136,0996
"04/26/1994";9328,5996
"04/27/1994";9113,2998
"04/28/1994";9163,0996
"04/29/1994";8966,0996
"05/02/1994";8799,7002
"05/03/1994";8679,0996
"05/04/1994";8369,4004
"05/05/1994";8412,9004
"05/06/1994";8620,2998
"05/09/1994";8421,7002
"05/10/1994";8540,0996
"05/11/1994";8906,2002
"05/12/1994";8878,9004
"05/13/1994";9134,7002
"05/16/1994";9253,4004
"05/17/1994";9044,7002
"05/18/1994";9476,5996
"05/19/1994";9355
"05/20/1994";9631,5996
"05/23/1994";9589,7998
"05/24/1994";9490,0996
"05/25/1994";9521,4004
"05/26/1994";9481,7002
"05/27/1994";9470,0996
"05/30/1994";9523,5996
"05/31/1994";9553,5996
"06/01/1994";9512,0996
"06/02/1994";9222,2998
"06/03/1994";9234,2998
"06/06/1994";9383
"06/07/1994";9247,9004
"06/08/1994";9291,2002
"06/09/1994";9190,5996
"06/10/1994";9111,2002
"06/15/1994";9149,5
"06/16/1994";9022,9004
"06/17/1994";9114
"06/20/1994";8998,2002
"06/21/1994";8857,7998
"06/22/1994";8876,7998
"06/23/1994";8966,7998
"06/24/1994";8881
"06/27/1994";8647,5
"06/28/1994";8673,5
"06/29/1994";8640,2998
"06/30/1994";8758,4004
"07/01/1994";8634,4004
"07/04/1994";8628,2998
"07/05/1994";8623,2002
"07/06/1994";8454,9004
"07/07/1994";8490,9004
"07/08/1994";8433
"07/11/1994";8394,9004
"07/12/1994";8591,5
"07/13/1994";8828,9004
"07/14/1994";8808,2998
"07/15/1994";9117
"07/18/1994";9193,7998
"07/19/1994";9145
"07/20/1994";9188,7998
"07/21/1994";9117,7002
"07/22/1994";9153
"07/25/1994";9174,5996
"07/26/1994";9194,4004
"07/27/1994";9402,2002
"07/28/1994";9402,7002
"07/29/1994";9482,7998
"08/01/1994";9683,7002
"08/02/1994";9695
"08/03/1994";9585,9004
"08/04/1994";9642,9004
"08/05/1994";9602,2002
"08/08/1994";9537,9004
"08/09/1994";9446,4004
"08/10/1994";9618,0996
"08/11/1994";9524,5
"08/12/1994";9464,5996
"08/15/1994";9486,0996
"08/16/1994";9366,5996
"08/17/1994";9538
"08/18/1994";9518,9004
"08/19/1994";9404,4004
"08/22/1994";9457,2998
"08/23/1994";9234,0996
"08/24/1994";9238,7002
"08/25/1994";9336,0996
"08/26/1994";9399,0996
"08/30/1994";9686,5996
"08/31/1994";9929,4004
"09/01/1994";9890,9004
"09/02/1994";9901,5996
"09/05/1994";9962
"09/06/1994";10036
"09/07/1994";10165,9004
"09/08/1994";10151
"09/09/1994";10145
"09/12/1994";9890,4004
"09/13/1994";9937
"09/14/1994";9846,4004
"09/15/1994";9862,5996
"09/16/1994";9968,5
"09/19/1994";9801,4004
"09/20/1994";9824,7998
"09/22/1994";9668,0996
"09/23/1994";9632,5
"09/26/1994";9643,5996
"09/27/1994";9610,2002
"09/28/1994";9693,5
"09/29/1994";9700,2002
"09/30/1994";9521,2002
"10/03/1994";9492,5
"10/04/1994";9504,0996
"10/05/1994";9298,4004
"10/06/1994";9276,2998
"10/07/1994";9284,9004
"10/10/1994";9248,4004
"10/11/1994";9362,2998
"10/12/1994";9532,4004
"10/14/1994";9550,9004
"10/17/1994";9455,9004
"10/18/1994";9418,5996
"10/19/1994";9320,0996
"10/20/1994";9388,7998
"10/21/1994";9338,5996
"10/24/1994";9364,2998
"10/25/1994";9246,5
"10/26/1994";9252,4004
"10/27/1994";9304,5996
"10/28/1994";9379,5
"10/31/1994";9646,2998
"11/01/1994";9573,4004
"11/02/1994";9451,7998
"11/03/1994";9492
"11/04/1994";9530,4004
"11/07/1994";9434,2998
"11/08/1994";9416,0996
"11/09/1994";9405,5
"11/10/1994";9390,7998
"11/11/1994";9367,9004
"11/14/1994";9378,9004
"11/15/1994";9565,7002
"11/16/1994";9592,2002
"11/17/1994";9518,2998
"11/18/1994";9427,4004
"11/21/1994";9303,2002
"11/22/1994";8948,4004
"11/23/1994";8576
"11/24/1994";8647,9004
"11/25/1994";8658,7998
"11/28/1994";8662,4004
"11/29/1994";8658,2998
"11/30/1994";8466,2998
"12/01/1994";8430,7998
"12/02/1994";8221,5996
"12/05/1994";8302,5
"12/06/1994";8332,7002
"12/07/1994";8268,5
"12/08/1994";8068,2998
"12/09/1994";7789,1001
"12/12/1994";7707,7998
"12/13/1994";7849,7998
"12/14/1994";7997,3999
"12/15/1994";8259,5996
"12/16/1994";8166,3999
"12/19/1994";8178,2998
"12/20/1994";8267,2998
"12/21/1994";8331,5996
"12/22/1994";8412,7002
"12/23/1994";8311,9004
"12/28/1994";8268,2002
"12/29/1994";8196
"12/30/1994";8191
"01/03/1995";7844,1001
"01/04/1995";7887
"01/05/1995";7918,3999
"01/06/1995";7683,2998
"01/09/1995";7528,8999
"01/10/1995";7541,7002
"01/11/1995";7392,7998
"01/12/1995";7418,1001
"01/13/1995";7252,2998
"01/16/1995";7504,2002
"01/17/1995";7606,5
"01/18/1995";7630,2002
"01/19/1995";7422
"01/20/1995";7278,1001
"01/23/1995";6967,8999
"01/24/1995";7022,8999
"01/25/1995";7240,7002
"01/26/1995";7310,5
"01/27/1995";7297,1001
"01/30/1995";7342,7002
"02/03/1995";7478,8999
"02/06/1995";7897,7998
"02/07/1995";8004
"02/08/1995";7934,7998
"02/09/1995";8054,8999
"02/10/1995";8012,7998
"02/13/1995";7974,7998
"02/14/1995";7862,7002
"02/15/1995";8103,1001
"02/16/1995";8133,2998
"02/17/1995";8043
"02/20/1995";7906,7002
"02/21/1995";8082,2998
"02/22/1995";7909,2998
"02/23/1995";7976,3999
"02/24/1995";8219
"02/27/1995";8126,7002
"02/28/1995";8327,5
"03/01/1995";8297
"03/02/1995";8253,2998
"03/03/1995";8185,2002
"03/06/1995";8093,8999
"03/07/1995";8138,7002
"03/08/1995";7930
"03/09/1995";8076,7998
"03/10/1995";7949,3999
"03/13/1995";8111,2998
"03/14/1995";8094,6001
"03/15/1995";8365,2002
"03/16/1995";8347,7998
"03/17/1995";8534,7002
"03/20/1995";8594,4004
"03/21/1995";8580,2998
"03/22/1995";8509,0996
"03/23/1995";8467,7002
"03/24/1995";8484,7002
"03/27/1995";8687,5
"03/28/1995";8827,9004
"03/29/1995";8732,7998
"03/30/1995";8676,2002
"03/31/1995";8587,7002
"04/03/1995";8400,4004
"04/04/1995";8491,9004
"04/06/1995";8418,2002
"04/07/1995";8470,2998
"04/10/1995";8469,7998
"04/11/1995";8514,5996
"04/12/1995";8509,7002
"04/13/1995";8662
"04/18/1995";8645
"04/19/1995";8581,9004
"04/20/1995";8631,4004
"04/21/1995";8645,4004
"04/24/1995";8625,5996
"04/25/1995";8505,5996
"04/26/1995";8285,7002
"04/27/1995";8312,2998
"04/28/1995";8361
"05/01/1995";8226
"05/02/1995";8212,0996
"05/03/1995";8299,7002
"05/04/1995";8319,7998
"05/05/1995";8332,2002
"05/08/1995";8488,4004
"05/09/1995";8574,0996
"05/10/1995";8796,9004
"05/11/1995";9025,7002
"05/12/1995";9217,7998
"05/15/1995";9189,7998
"05/16/1995";9162,2998
"05/17/1995";9170,2002
"05/18/1995";9115,7002
"05/19/1995";9013,2998
"05/22/1995";9058,7002
"05/23/1995";9302,9004
"05/24/1995";9258,2002
"05/25/1995";9390,5996
"05/26/1995";9329,2002
"05/29/1995";9316,2002
"05/30/1995";9245,2998
"05/31/1995";9407,4004
"06/01/1995";9559,7002
"06/05/1995";9570,4004
"06/06/1995";9497,7998
"06/07/1995";9382,5996
"06/08/1995";9292,7998
"06/09/1995";9267,5996
"06/12/1995";9121,5
"06/13/1995";9103,2002
"06/14/1995";9364,7998
"06/15/1995";9262
"06/16/1995";9314
"06/20/1995";9278,7002
"06/21/1995";9243,7002
"06/22/1995";9159
"06/23/1995";9224,4004
"06/26/1995";9201,2998
"06/27/1995";9199,5
"06/28/1995";9151,4004
"06/29/1995";9200,0996
"06/30/1995";9206,5
"07/03/1995";9138,2002
"07/04/1995";9182,5
"07/05/1995";9407,2998
"07/06/1995";9376,9004
"07/07/1995";9632,2998
"07/10/1995";9727,5
"07/11/1995";9670
"07/12/1995";9639,5996
"07/13/1995";9742,4004
"07/14/1995";9728
"07/17/1995";9634
"07/18/1995";9617
"07/19/1995";9418,9004
"07/20/1995";9423,2002
"07/21/1995";9410,2002
"07/24/1995";9288
"07/25/1995";9359,0996
"07/26/1995";9355
"07/27/1995";9361,2998
"07/28/1995";9451,7002
"07/31/1995";9453,4004
"08/01/1995";9385,2998
"08/02/1995";9410,0996
"08/03/1995";9379,7002
"08/04/1995";9362,7998
"08/07/1995";9318,4004
"08/08/1995";9303,7998
"08/09/1995";9301,7002
"08/10/1995";9142,5996
"08/11/1995";9006,9004
"08/14/1995";8924,2998
"08/15/1995";8931,2998
"08/16/1995";8985,0996
"08/17/1995";8896,7002
"08/18/1995";8895,7998
"08/21/1995";8900,5
